order_id,reg_date,counterpart,seller_name,seller_type,order_total,products_count,month
526,2025-01-21,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,706649,9,2025-01
1578,2025-04-12,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,705433,6,2025-04
3604,2024-09-15,56,Физическое лицо 'ООО «Лихачев Тимофеева»',покупатель,705225,8,2024-09
2756,2024-08-18,109,Юридическое лицо 'Савельева Лимитед',покупатель,705132,10,2024-08
2695,2024-12-27,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,704525,10,2024-12
4431,2024-11-18,62,Физическое лицо 'ОАО «Смирнова-Савин»',покупатель,704521,8,2024-11
2435,2024-06-03,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,703833,10,2024-06
2437,2024-05-18,65,Физическое лицо 'ООО «Лаврентьев-Воронцов»',покупатель,703737,5,2024-05
2587,2024-08-17,88,Физическое лицо 'Военторг',покупатель,703613,6,2024-08
3705,2024-05-25,132,Юридическое лицо 'Самсонов Групп',покупатель,703403,8,2024-05
2703,2024-09-13,32,Физическое лицо 'НПО «Кононов»',покупатель,702833,7,2024-09
1480,2024-10-08,146,Физическое лицо 'РАО «Петров»',покупатель,702305,8,2024-10
4070,2024-08-04,74,Юридическое лицо 'Банк Возрождение',покупатель,702107,8,2024-08
781,2024-12-30,32,Физическое лицо 'НПО «Кононов»',покупатель,701013,8,2024-12
516,2025-03-31,134,Индивидуальный предприниматель 'НПО «Тимофеева»',покупатель,700852,7,2025-03
1591,2025-02-14,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,700843,9,2025-02
4234,2025-03-30,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,700724,10,2025-03
2307,2024-11-26,127,Юридическое лицо 'Газпром бурение',покупатель,700338,8,2024-11
505,2024-10-21,5,Юридическое лицо 'РАО «Ковалева»',покупатель,699756,7,2024-10
2558,2025-03-31,50,Юридическое лицо 'Трофимов Лимитед',покупатель,699605,9,2025-03
335,2024-05-29,131,Юридическое лицо 'АО «Титова Туров»',покупатель,699363,10,2024-05
3567,2024-08-22,52,Юридическое лицо 'Энергосбытовая компания Восток',покупатель,698124,10,2024-08
1648,2025-01-16,122,Физическое лицо 'РАО «Селиверстов-Селезнева»',покупатель,697966,9,2025-01
2436,2025-02-04,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,697548,10,2025-02
4456,2024-09-14,94,Юридическое лицо 'АО «Елисеева Муравьев»',покупатель,697301,9,2024-09
104,2024-10-24,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,697091,10,2024-10
1361,2024-08-17,102,Юридическое лицо 'Михайлова Инк',покупатель,696362,6,2024-08
939,2024-07-02,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,693893,8,2024-07
2334,2024-06-29,80,"Индивидуальный предприниматель 'ООО «Селиверстов, Казаков и Носов»'",покупатель,693527,6,2024-06
2275,2025-02-03,94,Юридическое лицо 'АО «Елисеева Муравьев»',покупатель,693475,4,2025-02
3676,2025-05-09,131,Юридическое лицо 'АО «Титова Туров»',покупатель,693095,10,2025-05
349,2025-02-23,131,Юридическое лицо 'АО «Титова Туров»',покупатель,693059,5,2025-02
840,2024-12-04,10,"Индивидуальный предприниматель 'ЗАО «Веселова, Горбунова и Григорьева»'",покупатель,692936,6,2024-12
697,2024-09-13,29,Индивидуальный предприниматель 'НПО «Потапова Нестеров»',покупатель,691846,5,2024-09
1640,2024-08-19,103,"Индивидуальный предприниматель 'АО «Кудрявцева, Соболева и Зыкова»'",покупатель,691613,8,2024-08
817,2024-08-22,107,"Юридическое лицо 'РАО «Некрасова, Ершов и Попов»'",покупатель,691402,10,2024-08
3028,2025-04-09,130,"Индивидуальный предприниматель 'НПО «Крылов, Ильина и Лапин»'",покупатель,691366,5,2025-04
881,2025-04-13,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,691095,7,2025-04
1980,2025-03-31,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,689984,6,2025-03
10,2024-11-11,109,Юридическое лицо 'Савельева Лимитед',покупатель,687964,10,2024-11
1271,2025-01-22,50,Юридическое лицо 'Трофимов Лимитед',покупатель,687562,10,2025-01
4398,2024-06-04,114,Физическое лицо 'Воробьева Лтд',покупатель,686486,10,2024-06
3939,2024-07-23,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,686433,10,2024-07
3454,2024-09-06,1,Индивидуальный предприниматель 'ЗАО «Кузнецов Королев»',покупатель,686307,9,2024-09
4732,2024-07-25,43,"Индивидуальный предприниматель 'АО «Фадеева, Капустина и Самсонова»'",покупатель,686254,10,2024-07
4309,2024-12-27,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,686115,8,2024-12
2793,2025-03-22,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,686069,9,2025-03
2881,2024-11-17,115,Юридическое лицо 'ОАО «Горбачев Михайлова»',покупатель,685354,1,2024-11
1125,2025-01-08,137,Физическое лицо 'ООО «Цветкова»',покупатель,684810,9,2025-01
1747,2024-11-02,44,"Физическое лицо 'РАО «Егоров, Давыдова и Бобылева»'",покупатель,684238,8,2024-11
4071,2024-12-27,37,Юридическое лицо 'АО «Ершов Суханова»',покупатель,683788,8,2024-12
3021,2024-10-14,120,Физическое лицо 'Кудряшова и партнеры',покупатель,683266,7,2024-10
342,2024-11-23,61,Индивидуальный предприниматель 'НПО «Алексеева Соколова»',покупатель,683060,10,2024-11
3116,2025-04-26,137,Физическое лицо 'ООО «Цветкова»',покупатель,683024,7,2025-04
3200,2024-07-16,62,Физическое лицо 'ОАО «Смирнова-Савин»',покупатель,682083,9,2024-07
